TEMP_C,PRESSURE_PA,PING_TIME_US
18.20,99462,10268
18.20,99460,10270
18.20,99454,10367
18.20,99454,10268
18.20,99459,10397
18.20,99456,10294
18.20,99447,10372
18.20,99457,10321
18.20,99460,10238
18.20,99459,10347
18.20,99457,10297
18.20,99454,10348
18.20,99454,10474
18.20,99459,10342
18.20,99457,10296
18.20,99459,10451
18.20,99455,10347
18.20,99454,10296
18.20,99459,10418
18.20,99459,10348
18.20,99454,10296
18.20,99461,10270
18.20,99466,10263
18.20,99458,10321
18.20,99454,10296
18.20,99455,10321
18.20,99457,10469
18.20,99458,10470
18.20,99454,10321
18.20,99456,10296
18.20,99459,10270
18.20,99457,10296
18.20,99453,10297
18.20,99461,10271
18.20,99458,10424
18.20,99458,10296
18.20,99458,10297
18.20,99456,10322
18.20,99447,10297
18.20,99456,10272
18.20,99459,10296
18.20,99460,10348
18.20,99459,10347
18.20,99460,10444
18.20,99456,10347
18.20,99460,10323
18.20,99457,10348
18.20,99463,10348
18.20,99458,10296
18.20,99461,10476
18.20,99459,10296
18.20,99457,10294
18.20,99460,10291
18.20,99459,10502
18.20,99461,10347
18.20,99464,10296
18.20,99457,10296
18.20,99460,10296
18.20,99458,10398
18.20,99461,10268
18.20,99457,10367
18.20,99457,10347
18.20,99451,10296
18.20,99464,10347
18.20,99461,10296
18.20,99457,10340
18.20,99455,10294
18.20,99457,10296
18.20,99457,10294
18.20,99459,10392
18.20,99460,10424
18.20,99461,10296
18.20,99459,10296
18.20,99457,10289
18.20,99457,10296
18.20,99453,10476
18.20,99462,10347
18.20,99458,10347
18.20,99466,10289
18.20,99460,10525
18.20,99463,10347
18.20,99459,10296
18.20,99466,10347
18.20,99463,10340
18.20,99460,10294
18.20,99462,10348
18.20,99458,10296
18.20,99460,10291
18.20,99463,10296
18.20,99473,10321
18.20,99466,10449
18.20,99457,10347
18.20,99459,10469
18.20,99457,10296
18.20,99460,10321
18.20,99460,10451
18.20,99468,10347
18.20,99458,10340
18.20,99459,10347
18.20,99457,10321
18.20,99464,10268
18.20,99466,10291
18.20,99461,10294
18.20,99462,10398
18.20,99464,10296
18.20,99460,10289
18.20,99467,10294
18.20,99461,10347
18.20,99456,10294
18.20,99464,10289
18.20,99461,10296
18.20,99460,10476
18.20,99455,10237
18.20,99463,10294
18.20,99467,10297
18.20,99461,10294
18.20,99460,10368
18.20,99457,10322
18.20,99464,10323
18.20,99461,10373
18.20,99460,10501
18.20,99464,10393
18.20,99463,10296
18.20,99465,10322
18.20,99457,10424
18.20,99463,10294
18.20,99460,10322
18.20,99460,10321
18.20,99457,10449
18.20,99463,10347
18.20,99458,10294
18.20,99467,10347
18.20,99460,10348
18.20,99468,10321
18.20,99460,10347
18.20,99459,10294
18.20,99460,10347
18.20,99461,10348
18.20,99459,10296
18.20,99466,10296
18.20,99454,10347
18.20,99457,10347
18.20,99459,10373
18.20,99461,10296
18.20,99460,10373
18.20,99459,10347
18.20,99462,10294
18.20,99467,10267
18.20,99455,10398
18.20,99460,10296
18.20,99456,10296
18.20,99454,10449
18.20,99451,10494
18.20,99462,10444
18.20,99456,10294
18.20,99461,10399
18.20,99459,10373
18.20,99462,10398
18.20,99456,10289
18.20,99463,10347
18.20,99461,10347
18.20,99461,10397
18.20,99457,10347
18.20,99458,10317
18.20,99459,10419
18.20,99466,10315
18.20,99460,10271
18.20,99460,10322
18.20,99466,10322
18.20,99463,10322
18.20,99464,10451
18.20,99458,10322
18.20,99467,10296
18.20,99464,10342
18.20,99460,10495
18.20,99463,10451
18.20,99467,10294
18.20,99466,10322
18.20,99473,10451
18.20,99463,10289
18.20,99461,10451
18.20,99467,10294
18.20,99468,10476
18.20,99463,10423
18.20,99462,10399
18.20,99464,10289
18.20,99467,10347
18.20,99461,10268
18.20,99468,10347
18.20,99460,10417
18.20,99464,10347
18.20,99458,10296
18.20,99460,10347
18.20,99462,10347
18.20,99458,10294
18.20,99463,10347
18.20,99463,10474
18.20,99463,10474
18.20,99464,10294
18.20,99457,10315
18.20,99466,10397
18.20,99457,10346
18.20,99459,10294
18.20,99466,10289
18.20,99466,10321
18.20,99465,10347
18.20,99466,10347
18.20,99458,10294
18.20,99466,10296
18.20,99465,10373
18.20,99461,10321
18.20,99468,10321
18.20,99462,10469
18.20,99464,10347
18.20,99463,10346
18.20,99463,10319
18.20,99470,10418
18.20,99467,10317
18.20,99468,10294
18.20,99464,10294
18.20,99470,10347
18.20,99467,10296
18.20,99471,10347
18.20,99468,10296
18.20,99470,10296
18.20,99477,10444
18.20,99465,10294
18.20,99468,10322
18.20,99473,10451
18.20,99476,10296
18.20,99468,10322
18.20,99468,10375
18.20,99465,10296
18.20,99469,10449
18.20,99467,10449
18.20,99472,10367
18.20,99467,10296
18.20,99466,10322
18.20,99468,10398
18.20,99465,10449
18.20,99470,10288
18.20,99470,10294
18.20,99471,10321
18.20,99470,10347
18.20,99468,10468
18.20,99467,10294
18.20,99472,10423
18.20,99475,10294
18.20,99471,10347
18.20,99470,10268
18.20,99473,10294
18.20,99468,10347
18.20,99468,10322
18.20,99464,10296
18.20,99468,10319
18.20,99476,10321
18.20,99469,10319
18.20,99473,10342
18.20,99471,10294
18.20,99471,10294
18.20,99469,10294
18.20,99472,10393
18.20,99474,10398
18.20,99466,10375
18.20,99468,10373
18.20,99469,10449
18.20,99473,10294
18.20,99472,10294
18.20,99476,10212
18.20,99469,10270
18.20,99471,10270
18.20,99466,10322
18.20,99468,10322
18.20,99466,10322
18.20,99465,10296
18.20,99471,10322
18.20,99470,10321
18.20,99470,10373
18.20,99468,10271
18.20,99468,10323
18.20,99473,10315
18.20,99470,10323
18.20,99472,10270
18.20,99471,10375
18.20,99480,10368
18.20,99472,10296
18.20,99477,10451
18.20,99474,10322
18.20,99477,10348
18.20,99469,10317
18.20,99473,10296
18.20,99473,10348
18.20,99469,10347
18.20,99471,10340
18.20,99468,10347
18.20,99469,10399
18.20,99476,10347
18.20,99469,10347
18.20,99476,10340
18.20,99465,10347
18.20,99472,10296
18.20,99477,10347
18.20,99471,10289
18.20,99475,10296
18.20,99468,10296
18.20,99473,10296
18.20,99470,10313
18.20,99481,10347
18.20,99474,10294
18.20,99471,10347
18.20,99470,10289
18.20,99469,10469
18.20,99470,10451
18.20,99469,10348
18.20,99477,10348
18.20,99474,10423
18.20,99470,10342
18.20,99474,10347
18.20,99468,10346
18.20,99472,10319
18.20,99475,10264
18.20,99473,10448
18.20,99473,10373
18.20,99473,10296
18.20,99472,10426
18.20,99470,10322
18.20,99469,10297
18.20,99473,10375
18.20,99468,10476
18.20,99473,10322
18.20,99472,10291
18.20,99470,10451
18.20,99471,10296
18.20,99468,10296
18.20,99473,10451
18.20,99474,10288
18.20,99473,10296
18.20,99471,10347
18.20,99475,10347
18.20,99476,10342
18.20,99469,10294
18.20,99475,10294
18.20,99478,10294
18.20,99475,10288
18.20,99475,10347
18.20,99475,10399
18.20,99471,10294
18.20,99474,10451
18.20,99473,10315
18.20,99479,10270
18.20,99474,10398
18.20,99476,10322
18.20,99474,10289
18.20,99477,10375
18.20,99471,10322
18.20,99473,10297
18.20,99470,10347
18.20,99485,10444
18.20,99471,10373
18.20,99472,10347
18.20,99476,10449
18.20,99479,10322
18.20,99467,10315
18.20,99464,10322
18.20,99473,10347
18.20,99472,10294
18.20,99473,10444
18.20,99469,10297
18.20,99472,10296
18.20,99468,10322
18.20,99469,10294
18.20,99473,10373
18.10,99554,10343
18.10,99546,10323
18.10,99547,10325
18.10,99553,10350
18.10,99549,10298
18.10,99553,10344
18.10,99549,10325
18.10,99546,10325
18.10,99549,10326
18.10,99547,10318
18.10,99547,10325
18.10,99546,10323
18.10,99546,10351
18.10,99548,10298
18.10,99548,10325
18.10,99544,10478
18.10,99550,10352
18.10,99550,10377
18.10,99549,10452
18.10,99551,10319
18.10,99550,10325
18.10,99547,10325
18.10,99542,10427
18.10,99542,10298
18.10,99550,10273
18.10,99545,10326
18.10,99541,10325
18.10,99545,10402
18.10,99549,10422
18.10,99547,10376
18.10,99545,10325
18.10,99544,10351
18.10,99540,10325
18.10,99547,10351
18.10,99547,10325
18.10,99549,10298
18.00,99545,10326
18.10,99547,10371
18.10,99549,10480
18.10,99546,10301
18.10,99544,10428
18.10,99544,10298
18.10,99547,10423
18.10,99548,10447
18.10,99560,10298
18.10,99549,10351
18.10,99551,10326
18.10,99545,10294
18.10,99548,10428
18.10,99545,10402
18.10,99547,10325
18.10,99551,10300
17.80,99647,10346
17.80,99644,10301
17.80,99648,10273
17.80,99647,10326
17.80,99652,10346
17.80,99648,10424
17.80,99650,10352
17.80,99647,10301
17.80,99649,10326
17.80,99652,10294
17.80,99648,10327
17.80,99647,10428
17.80,99650,10352
17.80,99650,10325
17.80,99650,10323
17.80,99650,10377
17.80,99651,10325
17.80,99652,10428
17.80,99656,10326
17.80,99657,10352
17.80,99650,10352
17.80,99653,10301
17.90,99651,10352
17.80,99646,10347
17.80,99663,10354
17.90,99655,10276
17.90,99650,10301
17.80,99650,10398
17.80,99647,10354
17.80,99650,10273
17.90,99650,10352
17.80,99656,10273
17.80,99649,10423
17.80,99654,10300
17.80,99649,10326
17.90,99651,10326
17.90,99652,10399
17.80,99652,10423
17.80,99655,10301
17.80,99654,10428
17.90,99657,10326
17.80,99649,10326
17.80,99653,10372
17.90,99652,10326
17.90,99659,10301
17.80,99656,10327
17.90,99653,10319
17.80,99649,10352
17.90,99663,10326
17.80,99655,10273
17.80,99653,10422
17.90,99659,10301
17.60,99743,10245
17.60,99748,10327
17.60,99747,10327
17.60,99737,10405
17.60,99737,10327
17.60,99739,10347
17.60,99740,10275
17.60,99740,10327
17.60,99738,10326
17.60,99742,10321
17.60,99745,10304
17.60,99747,10532
17.60,99741,10300
17.60,99734,10300
17.60,99739,10327
17.60,99745,10355
17.60,99740,10275
17.60,99750,10506
17.60,99741,10482
17.60,99743,10399
17.60,99742,10378
17.60,99748,10378
17.60,99741,10354
17.60,99744,10482
17.60,99745,10380
17.60,99743,10375
17.60,99737,10451
17.60,99742,10355
17.60,99740,10405
17.60,99748,10354
17.60,99748,10456
17.60,99750,10476
17.60,99739,10347
17.60,99743,10302
17.60,99747,10302
17.60,99751,10302
17.60,99748,10424
17.60,99739,10301
17.60,99737,10302
17.60,99734,10273
17.60,99747,10319
17.60,99742,10329
17.60,99740,10354
17.60,99751,10326
17.60,99736,10327
17.60,99747,10326
17.60,99748,10354
17.60,99744,10301
17.60,99746,10481
17.60,99741,10347
17.60,99740,10380
17.60,99747,10354
17.50,99845,10238
17.50,99851,10347
17.50,99853,10347
17.50,99850,10268
17.50,99848,10263
17.50,99852,10294
17.50,99850,10373
17.50,99856,10322
17.50,99850,10292
17.50,99856,10321
17.50,99852,10296
17.50,99848,10293
17.50,99854,10469
17.50,99852,10296
17.50,99850,10323
17.50,99853,10296
17.50,99855,10319
17.50,99852,10319
17.50,99852,10270
17.50,99851,10296
17.50,99851,10417
17.50,99850,10347
17.50,99849,10319
17.50,99850,10268
17.60,99849,10294
17.60,99848,10296
17.60,99854,10347
17.50,99856,10347
17.60,99855,10422
17.60,99857,10418
17.50,99853,10321
17.50,99852,10321
17.50,99849,10268
17.50,99856,10315
17.50,99849,10321
17.60,99851,10268
17.50,99855,10346
17.50,99853,10418
17.50,99849,10268
17.50,99852,10347
17.60,99850,10321
17.50,99852,10319
17.50,99846,10469
17.50,99849,10270
17.50,99853,10270
17.50,99854,10347
17.50,99860,10314
17.50,99853,10268
17.50,99849,10293
17.60,99850,10372
17.50,99851,10287
17.50,99850,10292
17.60,99906,10238
17.60,99909,10292
17.60,99908,10319
17.60,99905,10294
17.60,99914,10365
17.60,99912,10293
17.60,99905,10372
17.60,99906,10267
17.60,99911,10389
17.60,99909,10319
17.60,99905,10321
17.60,99912,10319
17.60,99909,10423
17.60,99908,10313
17.60,99912,10319
17.60,99911,10319
17.60,99916,10397
17.60,99913,10422
17.60,99912,10292
17.60,99911,10293
17.60,99911,10293
17.60,99910,10372
17.60,99910,10313
17.60,99911,10423
17.60,99907,10293
17.60,99906,10319
17.60,99909,10367
17.60,99908,10347
17.60,99909,10268
17.60,99905,10321
17.60,99909,10422
17.60,99906,10314
17.60,99903,10319
17.60,99912,10448
17.60,99907,10319
17.60,99902,10448
17.60,99909,10260
17.60,99906,10346
17.60,99908,10321
17.60,99910,10372
17.60,99904,10319
17.60,99905,10371
17.60,99907,10523
17.60,99912,10319
17.60,99908,10372
17.60,99907,10498
17.60,99909,10293
17.60,99909,10441
17.60,99908,10319
17.60,99900,10319
17.60,99907,10319
17.60,99913,10314
17.70,99917,10334
17.70,99915,10340
17.70,99922,10289
17.70,99915,10315
17.70,99913,10444
17.70,99911,10283
17.70,99918,10368
17.70,99916,10368
17.70,99914,10317
17.70,99920,10291
17.70,99912,10439
17.70,99915,10368
17.70,99914,10266
17.70,99923,10289
17.70,99913,10313
17.70,99918,10315
17.70,99918,10342
17.70,99918,10317
17.70,99920,10361
17.70,99925,10315
17.70,99916,10393
17.70,99916,10289
17.70,99926,10289
17.70,99928,10365
17.70,99915,10289
17.70,99922,10289
17.70,99912,10417
17.70,99920,10289
17.70,99926,10340
17.70,99924,10342
17.70,99916,10343
17.70,99918,10284
17.70,99918,10291
17.70,99920,10263
17.70,99919,10289
17.70,99916,10342
17.70,99917,10263
17.70,99923,10289
17.70,99920,10334
17.70,99915,10342
17.70,99920,10340
17.70,99912,10393
17.70,99922,10342
17.70,99922,10312
17.70,99927,10289
17.70,99926,10394
17.70,99925,10291
17.70,99920,10256
17.70,99925,10317
17.70,99926,10342
17.70,99921,10340
17.70,99923,10335
18.00,99930,10302
18.00,99928,10413
18.00,99927,10309
18.00,99931,10283
18.00,99929,10310
18.00,99925,10413
18.00,99929,10310
18.00,99930,10336
18.00,99928,10285
18.00,99924,10382
18.00,99924,10258
18.00,99932,10285
18.00,99930,10336
18.00,99930,10310
18.00,99926,10285
18.00,99928,10336
18.00,99932,10310
18.00,99932,10335
18.00,99935,10361
18.00,99932,10309
18.00,99933,10336
18.00,99926,10284
18.00,99928,10336
18.00,99925,10259
18.00,99932,10302
18.00,99930,10256
18.00,99928,10389
18.00,99933,10338
18.00,99928,10406
18.10,99931,10284
18.10,99932,10285
18.10,99931,10285
18.10,99930,10406
18.10,99931,10338
18.10,99930,10284
18.00,99928,10255
18.10,99931,10352
18.10,99929,10256
18.10,99924,10281
18.10,99935,10255
18.10,99923,10304
18.10,99930,10411
